"draw","transmission_row","coverage","ve","delivery","delay_weeks","hosp_rate","cfr_hosp_band_1","cfr_hosp_band_2","cfr_hosp_band_3","cfr_hosp_band_4","cfr_hosp_band_5","cfr_hosp_band_6","cfr_hosp_band_7","cfr_hosp_band_8","cfr_hosp_band_9","cfr_nonhosp_band_1","cfr_nonhosp_band_2","cfr_nonhosp_band_3","cfr_nonhosp_band_4","cfr_nonhosp_band_5","cfr_nonhosp_band_6","cfr_nonhosp_band_7","cfr_nonhosp_band_8","cfr_nonhosp_band_9","dw_mild_mod","dw_severe","dw_chronic","dur_mild_mod","dur_severe","dur_subacute","dur_chronic","life_expectancy_band_1","life_expectancy_band_2","life_expectancy_band_3","life_expectancy_band_4","life_expectancy_band_5","life_expectancy_band_6","life_expectancy_band_7","life_expectancy_band_8","life_expectancy_band_9","rec_acute_u40","rec_acute_o40","rec_subacute_u40","rec_subacute_o40","rec_chronic_u40","rec_chronic_o40"
764,969,0.295312447236312,0.978039278561181,0.104979695078845,3,0.0372342195049481,0.0214056082446044,0.0173317410392635,0.0192011671510385,0.019074720335343,0.0230384185518423,0.0277225141195228,0.0439217243262793,0.106691934929029,0.190846160625039,0.000476240611165643,8.72483962553372e-05,5.3573299664437e-05,0.000110089040430439,7.96293315425808e-05,0.000182833616123951,0.000392325898712219,0.00118034906022041,0.00408731386186972,0.0486529374758646,0.0915564418045975,0.434045634004421,0.0402144562816854,0.0125962465873661,0.147042892473169,0.613652573548687,78.2558095900504,62.9350438959779,54.4072594539521,43.9775823478307,33.7834991597285,27.0408109103097,17.568617527935,11.1272978524132,6.39332773741325,0.436340378526243,0.356733176546019,0.296090753113584,0.283539529770097,0.287993757475776,0.362175822639748
765,219,0.305987743522154,0.984552972407484,0.117651531173112,2,0.0345072055826455,0.021730131683383,0.015212600423155,0.0174510717647187,0.0198131220537636,0.0231571779547183,0.028510370477139,0.0442306463337366,0.105047228757392,0.18945577943439,0.000246107131615961,0.00014187993507646,2.19390997072187e-05,0.000102566794620089,6.02022822562816e-05,0.000245286103236032,0.000289354009427493,0.000764448951717756,0.00349634444596537,0.0527920523419882,0.138791052773556,0.117241191476484,0.0451125769480579,0.0253649099657282,0.0408532444006922,0.540344333176012,73.376172945902,64.5969685229978,50.9957137638439,41.5935475225432,34.858165765175,27.0773056490259,16.2740232268818,10.548129398403,5.84947653925707,0.407152011440653,0.346432437684349,0.296761986673091,0.27453930459541,0.316043150169565,0.381384262213189
766,232,0.335729977073313,0.98462221135999,0.101426144578913,3,0.0443887158395189,0.0184983032410301,0.0158648301976615,0.0194360803029038,0.0194613312879712,0.0228406160817124,0.0275938462808627,0.0453540422196953,0.107421038136663,0.193335147725512,0.000346062011332889,9.30557615032114e-05,4.24126067972745e-05,9.83239190828878e-05,5.26805404033541e-05,0.000191572979016251,0.00031567994615853,0.000809859934537897,0.00256683083826524,0.0364919070414762,0.151870590531382,0.408534972851759,0.00844438379198649,0.0205171254596042,0.0681342929708249,0.556462599813262,70.9031353921931,66.4147738395936,57.9502291563338,46.2605210890162,32.6892718139348,24.6131843343798,17.7599071183447,10.5510549299945,5.97489799119945,0.394469359252703,0.339595403237922,0.296595683780321,0.275334647263935,0.284554966257334,0.372368123502841
767,500,0.32341371323068,0.98384184399658,0.105604292763581,2,0.0424225559998347,0.0153451219481288,0.0160006693449037,0.0178748261723627,0.0191296786056495,0.0229697101565079,0.025248974413137,0.0453173009342883,0.107008685974019,0.189896595821744,0.000303111632490673,9.01999721785359e-05,4.97056215099598e-05,0.000128985391696492,4.36330309612517e-05,0.000145063561597631,0.000338061487217574,0.00103821765291624,0.00395173601336005,0.063486785945783,0.108524881860832,0.511183418206641,0.0160349926190343,0.0293057599079851,0.209226318924139,0.539481569802386,68.9398296055883,56.9700040238614,56.1936841851595,45.8696179192531,30.82703897891,26.3630577425704,18.620001334497,11.0424270389241,5.842189577641,0.412821233881031,0.362360401434501,0.292674290284782,0.277055438888481,0.281702304676922,0.353471864951023
768,416,0.316986017299053,0.966594174110111,0.110407007558601,2,0.0384400185284262,0.0183792046022576,0.0159120077421864,0.0169056513238149,0.0198254436766115,0.0229339780852825,0.0267437638783713,0.0447962146063502,0.107138704451746,0.185071124786849,0.000247903688939277,4.33367556793413e-05,6.94792936950171e-06,9.51661667888518e-05,2.20954228745564e-05,0.000207884244344585,0.000427839722249114,0.000797178996748356,0.00367016024314994,0.05101705947556,0.0956489533634833,0.262748025677927,0.0377478816758462,0.018150921439965,0.0750741539912525,0.512751370124967,70.8783202679626,67.2102527329472,56.0581545017355,44.7544815118997,32.1251931223373,28.6646424835853,18.4429907313159,10.9109240871737,6.0344017963819,0.461478791739235,0.320774113988225,0.29568799296801,0.272790858592086,0.293916881645456,0.391155760474191
769,519,0.296398639398922,0.986693584335324,0.110508772741101,1,0.0333081931621733,0.0179701142532022,0.0160392997582441,0.0181839386011902,0.01850627878476,0.021744405875659,0.0259135133479507,0.0450029899604859,0.107396222389009,0.19295777543228,0.000366846038304969,9.98777525360745e-05,1.65165865763335e-05,0.000145876036045364,4.53815340034355e-05,0.000173272991004807,0.000223372687143722,0.000964154234475852,0.00347761321691972,0.0475505651257507,0.16086148710859,0.266453507174877,0.0992393960910599,0.0469436661773352,0.149714050027606,0.609041373162595,66.8784378163191,61.8001459305748,51.3908561386491,42.3900109055459,33.2563338984153,22.9810255954529,17.9788559966404,10.7824200823241,5.70146782694086,0.429455750800147,0.35154719231102,0.296786532092643,0.270905206335386,0.281809693843279,0.38440287100658
770,8,0.319066536274211,0.990360380898572,0.0978690886838747,2,0.0560192744303322,0.0125311151221433,0.0153462363256889,0.0182582077738097,0.020168576699037,0.0224210118945834,0.0259900174767936,0.0455505235669337,0.108216337150207,0.184141349647242,0.000307454731070423,0.000145901984035114,1.73355690879774e-05,0.00011217048867991,3.3732104652274e-05,0.000198145556346093,0.000368976059398092,0.000816044423431367,0.00352468759349258,0.0600687595960064,0.144940728175384,0.284884020933115,0.00785809352740823,0.0454593133619384,0.312508981489911,0.52881200228997,74.0964950954948,61.4040935946114,48.7753185548253,42.6402516507547,34.3985233205424,26.1402810750673,18.4568286124404,11.9787771358946,6.15432351337387,0.434454181057461,0.31997049874847,0.294880611070564,0.279844719893896,0.270818969084778,0.378182208262638
771,654,0.348381465913773,0.977532613138746,0.108034208565311,2,0.0446750987183426,0.0170525174887918,0.0134362488062283,0.0180687672671429,0.0193644104293338,0.023587186579521,0.0253557631169936,0.0471293556935732,0.106889360700199,0.183971124750896,0.000268146385093287,8.6013700688079e-05,4.40502523357146e-05,0.000135134288818018,5.18257233717034e-05,0.000232732026481494,0.000344339387384588,0.000893877313476438,0.00392261943360884,0.0668619764009285,0.100604798742655,0.3510475565604,0.0104291594822121,0.0420304153570992,0.157056170792405,0.51202209036938,65.3721438440236,62.5682919318865,53.3336592575697,41.6979997381947,33.1621858238993,27.7457246140606,16.9101473032463,10.9916878913439,6.19239386848243,0.420385505124322,0.334612713580844,0.292910562840272,0.285403463236289,0.279170652326915,0.382696715794049
772,134,0.305909967574955,0.98787389575407,0.105581759306558,3,0.0404310904249378,0.020512828209163,0.0147899449242548,0.017257906687362,0.018932665129817,0.0220618190156036,0.0276110764278349,0.0451661655546796,0.108686458185427,0.187797767102045,0.000136680896203257,5.69630630112366e-05,1.63431637038134e-05,9.92233109548452e-05,7.6070330068287e-05,0.000142700786369018,0.000300581378439331,0.000815358421274611,0.0028852178555878,0.0563082390107614,0.18821603746833,0.298393830504995,0.0532199491188969,0.0273321939411657,0.0524153090824049,0.464955783533938,72.9269865403599,67.9085424966267,47.8962330550559,43.9071088567588,34.0660418630905,26.6667224906194,17.271275296113,11.4175885847077,6.22791988237163,0.384046918045359,0.343815641129944,0.295130190360051,0.273353419924733,0.294534213697874,0.374873427413718
773,793,0.288962537272554,0.988905489755152,0.101839891612926,3,0.0342873211224252,0.0184761906133047,0.0161926284707642,0.0187941526132415,0.0188308229500067,0.0233504529286391,0.0282126396826848,0.0467516738968489,0.105558114799774,0.187432614023036,0.000388370748790376,6.36852206108514e-05,5.77948942334589e-05,7.18628988642088e-05,2.05612154806784e-05,0.000197303621067184,0.00032682759374364,0.00119894218241668,0.00413739916720937,0.0453956944867164,0.121585979467761,0.0958322875950196,0.0130976758883566,0.0196421263527548,0.0959051042881457,0.490785697572631,65.9061293499654,60.8944156552022,55.1884939551655,43.159078657708,34.4088760155892,26.5354773588455,17.2937557986465,11.5984813322103,6.51368346146375,0.420242169221192,0.334581597445547,0.291676100244256,0.282018395615997,0.27709181994615,0.385660668040435
774,815,0.167497279459061,0.985154558629176,0.0964943929465074,2,0.044953054760961,0.0170991457455583,0.0186420130155746,0.0180412074583483,0.0212760667476385,0.0221512990758282,0.0269544189997345,0.045328432116708,0.10895336897652,0.188005242504411,0.000551140628733799,0.000136551490822752,1.11126749930532e-05,9.11861034800418e-05,3.31002631799743e-05,0.000168862037018458,0.00024744208324398,0.000882497974856228,0.00372486571868708,0.0775325356215117,0.114956276307067,0.234575517388569,0.0105384979683395,0.0279766496268062,0.073317257306254,0.468077925814446,69.5923707060062,63.9795518159351,50.2688221675866,40.0785895481202,35.114345748794,24.8404763911265,16.0266542698627,10.9687373537172,5.82385690736643,0.430196933307896,0.343750787840692,0.29664004152313,0.281337866569264,0.28163523487977,0.379802709673475
775,314,0.355105433016228,0.992294438988086,0.102448831990157,2,0.0447105862964177,0.0154734212491304,0.0143802906090502,0.0179912285770577,0.0190150766364556,0.0240337612621363,0.0264325432967021,0.0442335205871119,0.106915838916862,0.184576114927593,0.00047675030666409,6.20417050989393e-05,1.41512143122639e-05,0.000112941003473503,1.27596292608145e-05,0.000186845024928047,0.000464533793573816,0.000862439569035273,0.00353072781799295,0.0468656298906826,0.153352023343695,0.17043728532862,0.0102581768756349,0.0180429680036206,0.100799652668958,0.462791214026779,72.4605430387805,65.2421929375348,59.4293937698001,41.6714441095058,34.1069372492236,24.2444693723525,18.7845081153188,11.3033811251562,6.16238065073678,0.400387133516464,0.357855492346622,0.294479103594564,0.280823677096706,0.278026683540876,0.373908586762435
776,824,0.301968436367333,0.988190819285054,0.10129998946111,2,0.0518978884585156,0.0181599823833745,0.018913231126785,0.0186198463510596,0.0195451674150685,0.0207903512152376,0.0260305226906597,0.045282113367618,0.105335107396778,0.188067241474381,0.00030874387672141,6.06524411409271e-05,5.88742292391129e-05,8.93310479142677e-05,5.85036565195431e-05,0.000187359240083078,0.00043715883062128,0.000722520332344686,0.00540934455704636,0.0574769098331706,0.13354788327958,0.296967825348219,0.0127279384418118,0.0310101249014616,0.0538917474861964,0.513701200174133,77.4854104594189,67.2720852006029,50.2165935213019,44.6493619936873,35.2073150239703,23.5647956935804,15.4408794263826,11.8231274733774,5.38976369787541,0.420887800293289,0.339266529478639,0.290743722869212,0.279459748397467,0.28156447997485,0.399760254107433
777,760,0.240651975261426,0.977925214286885,0.0925806054688081,3,0.0401172606129431,0.0164071500488084,0.0144791891255877,0.0181228338532935,0.0182549463369496,0.0228179836592207,0.0257896273162602,0.0434438455051444,0.108365399418406,0.183737806547144,0.000325833392660399,9.77549822800866e-05,5.52152851306151e-05,7.937340902524e-05,5.45647730514078e-05,0.000176203284178655,0.000340417143574863,0.00101649549924538,0.00480379165391247,0.0553819644416383,0.153563010412224,0.250267560508678,0.0160157447712439,0.0258781149216411,0.0747984877176514,0.443719046710105,71.979203681457,55.8998390291619,54.8193457550541,39.4375866749187,39.1451138261054,24.232927741392,16.9657910952859,10.5267606245253,6.21517541577937,0.419738341163997,0.35226471766498,0.297641575247568,0.278466313154458,0.278605221158252,0.377325217115841
778,543,0.354093228942616,0.977242284544861,0.101330038075944,2,0.0536538241219771,0.0244913899301977,0.0163634998104306,0.0169359490403683,0.0189892820186791,0.0219292534521785,0.0271877889068082,0.0457350976741213,0.104938498431285,0.187362508948556,0.000289061355424707,0.000107885585326014,1.48404290669677e-05,0.000128594940808325,4.85438847833453e-05,0.000203502485018211,0.000466171073130599,0.0011363157858455,0.0044374940250763,0.0535391309413601,0.125530813851731,0.409992482140145,0.00544224459242082,0.0299094469938934,0.076673362404644,0.535620335106551,71.6362677780301,57.31665677617,53.8293341638616,38.1032795311661,36.0067991786926,26.1013984273204,15.9727090253596,10.2866392719348,5.83766194160155,0.393233648102016,0.342491804487388,0.295770895984531,0.279662283743696,0.275791618338504,0.38370774181207
779,274,0.257657948234296,0.989248322572298,0.0983655134030004,1,0.0479421023992894,0.0158111861465707,0.0158034942506202,0.0177616700706392,0.019539114428511,0.0220750380520513,0.0271035756392066,0.0454460658518238,0.107169225740491,0.185306128604057,0.000276500752677404,0.000118061277736454,3.3034706022263e-05,0.000192306160982059,7.41239636650846e-05,0.000291901450259454,0.000560255503973236,0.000905532446814344,0.00468866967992808,0.045879013474304,0.156766714094073,0.474838594504438,0.00842851093829638,0.0425675144476966,0.125926074248168,0.559298561137208,72.5166638658282,64.1199746803458,53.9407735888349,41.7433332483659,32.8723180677523,23.2621496838301,18.2429695827606,11.075415619301,6.19058275067828,0.415287684404795,0.338372631649427,0.292204326551095,0.280469991233204,0.31786499127836,0.380992276853232
780,109,0.351536935282436,0.989154272806881,0.090533988618956,2,0.0384502617016966,0.0227525296271477,0.01357058123782,0.0189203045021176,0.0185223084615585,0.0226866955377169,0.0263666185646717,0.0460947725595623,0.106611212437721,0.188028652261983,0.000232044699981176,4.44508297124319e-05,2.90283278035138e-05,9.59507020779671e-05,3.22143220418213e-05,0.00010806447833842,0.000220166743627401,0.000712716621875456,0.00362446375108057,0.0469924484704598,0.126765646879632,0.208335916372575,0.0230172086194046,0.0244343237465417,0.30603057978084,0.548104357107155,71.7009447520548,60.1241390971977,51.6005700758679,41.6221262020704,34.3518412401099,23.4668777150712,18.295418210795,9.79171483241745,6.68718929346435,0.411045047743834,0.331069486849999,0.298030148434147,0.275502100914502,0.286116797864565,0.36702882572379
781,921,0.232566236126909,0.97220865439927,0.101711590730075,3,0.035086931364493,0.0114831770321515,0.0164304770069914,0.0178951134326544,0.0194826054507274,0.0235916032856739,0.0280292821838334,0.0456223201422979,0.106278797703052,0.185815000360039,0.000426370280589029,0.00017335364109506,7.4385360510963e-05,0.000117464712761001,2.00759642111646e-05,0.000170131558135273,0.000358526281312229,0.000719804388820882,0.00440566508305307,0.0372893550531569,0.13184387007667,0.27468975283471,0.0253121787586404,0.0181765582672502,0.154720870626761,0.545417044931037,77.5359305934816,56.8543689678684,52.3773420790538,41.6640849258112,32.9804191116439,26.0648894169576,17.2156541530881,11.959582240608,6.32765067892354,0.425278913684672,0.32847940673243,0.296475458515557,0.270816946869823,0.280594376644271,0.365724889353028
782,843,0.298688726920562,0.988979784566482,0.0997530715137095,2,0.0481413502572962,0.0169033698226947,0.0187883651345314,0.0178216641837614,0.0202863044822709,0.0219140392038139,0.0264379374405131,0.0457544799933655,0.108711543339108,0.188767471203865,0.000344272095298371,6.95115810411677e-05,7.72108845514298e-06,9.60221211218309e-05,4.11660626150819e-05,0.000129036977414477,0.000349762502573904,0.000636002348068633,0.00427938179157354,0.0436234701625713,0.123934497170478,0.219587668131011,0.0410180279126996,0.0247624175931604,0.0987809932165288,0.531786902810107,70.1820416528864,62.1062630836565,51.6621393107674,42.0186349994005,33.8174836079136,26.520255787155,15.627479340342,10.8403224010067,6.25403413377298,0.429828865992875,0.339048696384566,0.293895038923587,0.272488179262434,0.279173741639388,0.360372243129151
783,193,0.29193666984142,0.988442740240665,0.0971230188304484,2,0.0369975171033082,0.0158304895856996,0.0168873449673927,0.0186539806462944,0.0180286073162283,0.0228673200330319,0.0252868678612344,0.0451569100879131,0.106091997329586,0.183894208640181,0.000341476315417813,0.000187032580093224,3.8305199950863e-05,9.48498757613652e-05,0.000113230600656509,0.000171592187360878,0.000277110218027262,0.00111817794050875,0.00370669195197059,0.0408517113693658,0.113215478447638,0.158961318912486,0.0123898793122255,0.0422444578873088,0.0761391014977456,0.508202840929628,78.3230166886205,60.2567516386736,50.3903012046346,42.9188730576464,33.7738609196213,27.890449092872,18.0349515573726,11.2354573832968,6.38903374127513,0.399255616924297,0.369035767920364,0.294765872062399,0.277310684707107,0.288208129156032,0.369027139481371
784,617,0.23902065669038,0.993653323726901,0.0973745819695272,1,0.0408568967405349,0.0154628063408993,0.0148952320923051,0.018955035087455,0.0202106766969252,0.0235128642968344,0.0263182776549107,0.0437824710073746,0.107987964741157,0.186736365977912,0.000165835685835058,8.93601156312428e-05,2.34912165493113e-05,8.71789875123851e-05,4.73047460107755e-05,0.000233658607043118,0.000341263640933913,0.00145039509091501,0.00297921068010089,0.05991112468034,0.120942290407322,0.46476926154271,0.00829724596539696,0.026673955886201,0.126549046130129,0.548500272655596,71.7130397827851,62.7377139390676,53.3736875625196,43.4237141898301,35.990808902185,28.4650272469286,16.4896870511498,10.83111151386,6.36436380868564,0.405267927890887,0.32962012620233,0.295198066091981,0.27711648304029,0.288325006290652,0.387231611610772
785,79,0.376809728568706,0.984204470020076,0.0986863848647778,3,0.0468248442133511,0.0228667380557946,0.0150336923960986,0.0181948123857967,0.01728267818758,0.0245018304216197,0.0271427877569802,0.0468325178019752,0.107536907999091,0.185769286581113,0.000295282180566514,0.000136076326922851,3.59732653949433e-05,0.0001592919241665,2.29457050627134e-05,0.000151459325195315,0.000308913838862909,0.00100255050590463,0.00401104771241117,0.0441231338500962,0.140414003261926,0.346330783652355,0.0173529421760304,0.0150596744791655,0.150438049383051,0.475144077943527,72.2338618032852,64.5430541269086,49.9963576353339,46.1397530302507,31.3720621216253,24.7360655211083,16.0711378911296,10.2339811170582,6.197336545191,0.390552549326719,0.33146988606031,0.296882669651776,0.277246166264219,0.299771897262804,0.367021101321832
786,97,0.199788363205495,0.982445429597096,0.0976866416216376,3,0.0307171629075956,0.0247403584567701,0.0139679249185488,0.0166262941702056,0.021161062008931,0.0235024216916696,0.0278483267836398,0.0449314611590478,0.108462055302059,0.186321789068218,0.000243032903886214,8.83450247550626e-05,8.02738856948353e-06,7.09759986962205e-05,5.63987181955249e-05,0.000166565110939227,0.000301167534897711,0.000888862875838821,0.0046178883819536,0.0456467105870779,0.170720044653757,0.256758842937439,0.00428388737026286,0.0249303229807139,0.103909404774278,0.51312392943938,68.542182837914,62.8193163002752,54.2737363797914,44.1322011966373,31.6449049567715,24.4786860876486,18.717362503063,10.9721637518165,6.49465784292381,0.405954039606115,0.365104719738867,0.293612660758531,0.278135491690931,0.269425544690297,0.383241834040736
787,710,0.272695650864431,0.985627091791967,0.104605682032873,1,0.0429303663035011,0.0157065534316008,0.0152577269870759,0.0181084528601163,0.019191680759414,0.0223679304911219,0.0263160980728463,0.0469753999436472,0.107973724237332,0.184346196512814,0.00038612812039153,5.28289013431543e-05,3.48635886789621e-05,0.000145535731680262,1.56042776666333e-05,0.000312060374159797,0.000372239124966122,0.00083876449310593,0.00466806031030373,0.0487171842602697,0.10037851982438,0.426108164013017,0.018722156389752,0.0266591724203618,0.137613098611811,0.563822242147199,69.3649596533206,61.4494344524927,55.3809544565779,44.8206782849995,33.3946736668175,23.7177555934373,16.6879879638269,10.7158525248225,6.09911108408334,0.441097149832109,0.348378245710853,0.294427047454114,0.274085419756367,0.293831937356374,0.383994837455946
788,754,0.283054802834093,0.984195033777419,0.100502585046124,2,0.0430161176196217,0.0154164421773,0.0156678525933283,0.0179340873939823,0.0184948426399517,0.0231516915498337,0.0263820916861373,0.0452131479449684,0.112209581269499,0.189581889079075,0.000196298769729306,0.000137911520102354,2.25780922753027e-05,0.000116305665382762,2.67114570701789e-05,0.000200487142908043,0.000539456680327977,0.000981070019885234,0.00453410810047212,0.0583618256997138,0.130218850429525,0.250779250565824,0.0133743059117624,0.0130512542552656,0.11790512784036,0.564587412133321,64.6280561067988,60.9630224889538,59.8277846785722,42.856403998019,33.8124777563153,26.655800093236,18.3260438189568,10.833124317522,5.6613936072969,0.427428908448499,0.351983331551598,0.295994010355992,0.281253834992881,0.295809834529286,0.363161833095289
789,234,0.282319741672591,0.975213830897494,0.104570030584633,2,0.0366751192280607,0.0102285835986861,0.014740779291544,0.0172709980809179,0.0181830403106928,0.0233889079082927,0.026303075863068,0.0459890252429896,0.108093181954518,0.186431706277969,0.000319834862078194,7.64536072570263e-05,2.10098857923874e-05,6.82978914661995e-05,2.75221134317093e-05,0.000204373567767472,0.00022207530751529,0.00115389486267641,0.00414260740935152,0.0393545527918284,0.143490037801503,0.32557901017431,0.0106256924016128,0.0140593834430912,0.114611278103093,0.481869408565434,67.4198569093825,55.6105743569922,51.9704831235388,40.75765668029,34.3832857018128,25.085693201024,17.4462176013083,11.0371386562411,5.8556966537345,0.400057474115418,0.36571785441077,0.295044576354383,0.287760921000036,0.287525490024633,0.374158458394471
790,547,0.266511868916066,0.992351580618185,0.110612385977788,2,0.0392933483069799,0.0199957423975942,0.0148791978907261,0.0177547634767308,0.0201205852437287,0.0236239669962436,0.0268622691974219,0.0446035910591835,0.107855776147368,0.186031668109968,0.000233704250877566,0.000148911535728743,3.14189950589244e-05,0.000107300710749593,8.32070374901025e-06,0.000129698283046837,0.00039309013897871,0.000751044466746415,0.00306390590876096,0.0619331382966909,0.158111830168037,0.35412717740909,0.0184657143254086,0.00968453421104996,0.0306735378863861,0.585507766651154,78.6655849004208,60.6251602079459,53.0431830791512,41.1878318985309,33.1812258941232,23.0955254919729,17.506998433068,10.2477562728051,6.4151802829916,0.402776434490585,0.345772826215499,0.296184761603304,0.276041459245243,0.281562977576163,0.378105691308109
791,545,0.346947465283329,0.980345224015174,0.0920681901651939,1,0.0428298746773133,0.0242872911063849,0.01149985719803,0.0171948491370134,0.02027078287683,0.023564461668335,0.0257236489152124,0.0448710625602554,0.107587066574075,0.189711993120909,0.000216167979180573,9.8562307512871e-05,5.07036711363314e-05,0.000182744385651035,2.58223797716664e-05,0.000175553036003761,0.000308724138552015,0.000779823674898729,0.00384186269198294,0.0495261844013119,0.115158342901043,0.208045604327673,0.0379271590694248,0.0316385310180069,0.056186111859471,0.607968365431552,76.2583424372074,58.2453171639537,53.4965180158377,40.2283683589711,33.7212546237161,27.7543207552111,16.9171017363513,10.7642061014977,5.94524198805607,0.454244859932852,0.354092668542992,0.294569560386777,0.279561253677716,0.27943741031631,0.376856683802252
792,246,0.273328161500437,0.991544764902966,0.110967678780802,1,0.0372187568433714,0.0259234999894206,0.0140197617427449,0.0180515332755197,0.0206922882127171,0.0234415839813783,0.0258528826197296,0.045971921904774,0.1050241498775,0.189778110063149,0.000427139730285135,0.000206513098209173,3.65760374451945e-05,6.16421474600612e-05,1.31882735219531e-05,0.000206189538336767,0.000285246830374043,0.00129538517239454,0.00591063782170681,0.0628770327529641,0.116801868177959,0.0833126907237555,0.0265456408824666,0.0252156827051918,0.230248805882941,0.491470079518878,71.8604585878992,62.8901244189933,53.4377110601846,42.5640525702265,34.2533282515845,24.2775821973108,17.3721197742615,11.050827063589,5.67036906599323,0.392391795527747,0.348126987820106,0.297893487854967,0.283831443049377,0.307744605289405,0.369658898027421
793,975,0.270432550086171,0.99449709113648,0.0967720801777692,2,0.0429600950386629,0.0169219279552965,0.0142209650174464,0.0196302491730639,0.0184202568896328,0.0232046134212466,0.0276930723467473,0.0455537134180747,0.110318094524854,0.189415595174586,0.000385390805714736,6.56597267822997e-05,6.06941823253032e-06,0.000110487911453851,3.27248608925552e-05,0.000161555100563674,0.000294883815144289,0.00134958013907095,0.00449803410324697,0.032909351700713,0.128475172596564,0.126017679409109,0.0214332729430494,0.0272469805713738,0.0519171352235876,0.565588337848705,67.6996881047722,55.3535962720607,50.6635782400644,41.9255978922612,33.3789638047854,24.5998874427315,19.7479926702806,10.544631684394,6.39999323261599,0.438538343890213,0.321689332465598,0.294074562475484,0.269655108332183,0.283402385917513,0.37780967002488
794,633,0.322352307996793,0.979332924611048,0.0988941132496549,2,0.0441633805563072,0.0189497150742223,0.013934273117772,0.0173056806451632,0.0196183557871391,0.0232032090374745,0.0272802987454299,0.0455397140529594,0.109545095077558,0.186887253143768,0.000229086644435105,0.000166161461623974,4.67535906756887e-05,5.90166909407759e-05,5.0739022808158e-05,0.000241680607261325,0.000398416358315548,0.000962581912015824,0.00402216780602783,0.0486186296386286,0.137917636117653,0.311807128202635,0.0442657595891667,0.0208721896532101,0.137683300810817,0.520342840259846,71.0091621733332,63.6366027445581,51.6031034725058,41.1032852503846,33.5036674987462,23.5363257782035,18.7268562577961,11.1967467787412,5.92043451903021,0.427385141567321,0.366802088326107,0.298015235216185,0.278502789837801,0.287555217999174,0.380090565698535
795,273,0.218404465875803,0.98991108102624,0.0989887478753674,2,0.0487005114240006,0.0193526017795393,0.0144319653794352,0.0175088013647939,0.0200015942229674,0.0224731255023758,0.0265415260208979,0.0461773046546875,0.105367208158995,0.191598389550844,0.000196041650470669,0.000151189965708338,4.52045281324928e-05,0.000118836872539537,5.49515253454519e-05,0.000198907939901841,0.000352366904069631,0.000880722751967974,0.00364494030372042,0.0401206819564227,0.112528603682545,0.519944611149395,0.00382423942872546,0.0221630947409145,0.129207040283377,0.428304578524977,68.902304423504,64.2034425481826,53.9355050235835,48.1616239152696,31.2578451351111,26.4024585752055,17.7780652953102,9.75808698390791,6.11827372011308,0.430499209007034,0.339366910606255,0.295883058607521,0.277727925992238,0.282606039916935,0.393096976993583
796,664,0.276926536619395,0.977368986943331,0.0948758713752595,2,0.0395465486134753,0.0131824739359085,0.0175571909595948,0.018265147408693,0.0199170044832842,0.0240355556528484,0.0275600224348677,0.0438045301796104,0.107458959079032,0.191619417596449,0.000426605975671372,0.000128075622920556,3.85135309174792e-05,8.31376860664031e-05,4.70969165168302e-05,0.000238691819834466,0.000230783102222241,0.00102472400821185,0.00389310946454806,0.0359794052002201,0.14807605020885,0.145201101833786,0.0137710580843224,0.0564368803289818,0.214136621134481,0.582937405467708,64.4311444198676,62.6313813637993,51.1351429303177,43.2694609490743,33.6867107122758,25.0777883776316,17.3422857541137,10.5921077259376,6.27948585514291,0.430621504086445,0.338789725392257,0.294138862335721,0.279250187689121,0.273787898049915,0.377867115861041
797,171,0.348654544092797,0.977780715037297,0.105782374174786,3,0.033143418830805,0.0197488688282094,0.0142321296392533,0.0173776515143269,0.0181200341798964,0.024401560763072,0.0261154315484573,0.0455333170816251,0.108347227282837,0.187651455899661,0.000319150138977514,3.90585200206147e-05,4.37076951205652e-05,0.000197340998565504,5.32771380964959e-05,0.000189373508740139,0.000316547226520178,0.000651985262410776,0.00475964532798644,0.0592503892477826,0.131779401856154,0.275995636126569,0.00897220995847977,0.0275340983245001,0.0556108320328022,0.507544315410227,67.9381038253003,61.0168997938604,56.280252530986,41.6830396418692,37.5222216060013,27.6745070335712,16.5243413061849,10.4247158090108,5.99805024629217,0.440246056242359,0.340787651906381,0.296164583137277,0.275141828304552,0.27169481342116,0.384269978394593
798,870,0.209700979642502,0.981705692281935,0.0957183351703126,3,0.0380828222218791,0.0151301779826231,0.0162846110181813,0.0170841935978297,0.0182872071849045,0.0222739426346198,0.0264401504887452,0.0433943034344433,0.107155974103205,0.191020640442718,0.000305306412071802,0.000111797279867705,4.34179411792315e-05,0.000103457515048506,3.32531449224617e-05,0.00021081209589146,0.000483597281234997,0.00121142232612077,0.00453278932838213,0.042234468111884,0.100536388434097,0.127444288361267,0.0413142553007646,0.024164117845267,0.0897447332419418,0.587526679261265,69.7205971432769,58.0196264614773,55.6915862644205,40.3508471876418,32.7375142419501,21.8573278785292,17.1452148201645,10.2645840415014,5.99680279776912,0.441367352596572,0.356660259458889,0.294926307135385,0.283628547424282,0.282953341573965,0.396275927840469
