"draw","transmission_row","R0_scenario","coverage","ve_cross_protection","delivery","delay_weeks","hosp_rate","cfr_hosp_band_1","cfr_hosp_band_2","cfr_hosp_band_3","cfr_hosp_band_4","cfr_hosp_band_5","cfr_hosp_band_6","cfr_hosp_band_7","cfr_hosp_band_8","cfr_hosp_band_9","cfr_nonhosp_band_1","cfr_nonhosp_band_2","cfr_nonhosp_band_3","cfr_nonhosp_band_4","cfr_nonhosp_band_5","cfr_nonhosp_band_6","cfr_nonhosp_band_7","cfr_nonhosp_band_8","cfr_nonhosp_band_9","dw_mild_mod","dw_severe","dw_chronic","dur_mild_mod","dur_severe","dur_subacute","dur_chronic","life_expectancy_band_1","life_expectancy_band_2","life_expectancy_band_3","life_expectancy_band_4","life_expectancy_band_5","life_expectancy_band_6","life_expectancy_band_7","life_expectancy_band_8","life_expectancy_band_9","rec_acute","rec_subacute","rec_chronic"
733,733,"high",0.264296481388404,0.482277873425059,0.10466102406037,1,0.0455618228014677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418951221857337,0.162519265027195,0.30093423165856,0.0163639750598709,0.0142797449825024,0.0815080493037781,0.594581627949891,66.1527415230198,59.9341764180742,57.1060504092592,44.1786026748203,31.2641843687274,26.4187499292719,17.5864328325441,10.4976531800571,5.81163241254639,0.00346449503206491,0.108065365867798,0.888470139100137
734,734,"high",0.23259059972251,0.403383923515837,0.104736511134299,1,0.0619418496717716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599373344446595,0.115147288079458,0.255267897056771,0.0205360289728958,0.0172173320335183,0.184527800120609,0.436892723463677,70.7614186665556,59.7219558896533,52.1978562881036,41.8355013488941,34.5040381589092,25.6172458679665,16.7540018338238,10.7780322765911,5.83541977718592,0.0469993803511515,0.143258824766537,0.809741794882312
735,735,"high",0.300627185301073,0.306926274358516,0.101810135873204,3,0.0523835979771287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426607160387763,0.131907126745856,0.176141781012429,0.0232947116818473,0.0216872562488377,0.0980913199600258,0.430559292747753,71.2239290778274,59.7018335749689,54.1816315646862,45.5821835630338,31.7334751189272,25.4603736666082,17.3336761623874,11.4089477074925,5.92107975452462,0.0848646896904787,0.0921138269625954,0.823021483346926
736,736,"high",0.330007454965942,0.226778918185847,0.100735143041214,3,0.0490351102489294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384667313002386,0.100642966733036,0.217523093007272,0.023667991581453,0.0462727883841303,0.147322268936684,0.58705553778091,71.4227842192251,59.1303378665999,52.9467913022118,45.0972333594605,31.1848859032778,25.9920627769279,17.5768060241365,11.4054070407297,6.05622489934527,0.122367795457627,0.284510155722266,0.593122048820106
737,737,"high",0.330201163050957,0.365037211337606,0.102001841053501,2,0.0432155531546718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518220179371979,0.0989134382625053,0.500432783142041,0.0179829602135877,0.0476937121242751,0.0648635500067295,0.606649909225467,69.4901602904583,58.8751425625147,51.457901565336,43.3065816886849,36.1164361042979,26.7190815100416,17.3912963605325,11.4737649324381,6.09410475450145,0.164379747441163,0.198780317432853,0.636839935125984
738,738,"high",0.356400051990722,0.173806519561569,0.101138841701983,2,0.0439402584170692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543693047626852,0.142332701653501,0.373869830066536,0.0176450574074252,0.0245194027236227,0.0872344210883147,0.461788657832324,75.0045003383959,61.2763908037266,52.6077399913061,41.4634555326708,33.3246746938913,26.4121188394047,18.5533131194091,10.0475447703674,5.76369183360085,0.0758837055372388,0.164289160335469,0.759827134127292
739,739,"high",0.295893415095218,0.092067852690239,0.101312439612736,2,0.0352803056929091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055467330680151,0.130595743958543,0.288821872643709,0.0185847926166992,0.0245921155763478,0.156324491531747,0.474575336950315,73.0396964149741,58.7841406865673,53.1374149585438,40.7948354215273,34.2467685071018,25.7551447132273,18.4163293661293,11.2335302578949,5.52395558449687,0.139985749944465,0.0697545293260358,0.7902597207295
740,740,"high",0.387750471001371,0.336766164038912,0.100886136261872,3,0.0502972595525631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074674239174091,0.0644060357248995,0.15164702871153,0.0216110867450929,0.0168449746767653,0.127107100079287,0.453884273565708,74.1665494834683,60.9486488593172,52.3457773511925,43.8485826258621,31.9024291787801,25.5782656767448,17.281784478572,11.5102378434581,6.13308653546342,0.418630741227253,0.250427586091603,0.330941672681144
741,741,"high",0.287933373352012,0.501328345629066,0.101467160048651,2,0.0515302460792699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720276867023834,0.1158083333802,0.623586869774924,0.0202364205816963,0.0270427898745464,0.111138338743665,0.521565072304085,73.7088991202321,60.8188689578426,50.7764790532413,41.5776770802373,34.6870652884817,23.526711971972,15.8515319815456,11.2775464707999,6.3332890285969,0.0440676288316255,0.174346143628382,0.781586227539992
742,742,"high",0.30797402306017,0.204072012870527,0.0975009002893016,1,0.0462052554770329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549482306381598,0.122832049106895,0.316747412684857,0.0249625689753679,0.0272245680809858,0.158795306047493,0.513829937875379,70.1969446482157,64.4789254415647,51.0233867360107,42.7922410223035,33.3155111816663,25.1853926106193,18.0060306598752,10.7185181387536,6.4468135753319,0.125202733294011,0.0302865509225992,0.84451071578339
743,743,"high",0.29271649564143,0.403043849955929,0.099434769219256,2,0.0487672267280161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688741128571273,0.160419406348196,0.231734733757748,0.0271931545847773,0.0154243504357991,0.106096371245776,0.48227689351731,71.5405556373779,64.5339063399777,51.1094920843199,47.1298602165551,33.2440340092869,26.7780677010093,17.1995138525202,10.7144841920394,5.70178854871778,0.112179895711645,0.362896153060542,0.524923951227812
744,744,"high",0.320161263697199,0.114943819561746,0.102042773543283,1,0.039956317553727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585724455626636,0.109756545441128,0.239200818069823,0.0212037936912118,0.016657805033843,0.172272243199266,0.532972781114192,72.5642161973739,60.1039834004073,50.8233115800794,40.1496425605968,33.991035853032,25.9412749155548,16.4649392392909,10.8513857556866,5.88294825863543,0.13424861075951,0.22824631987153,0.63750506936896
745,745,"high",0.314342846415921,0.356248387482274,0.094431910757095,2,0.0515168190711495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475625624100163,0.161184227930941,0.364481011432388,0.0153894945127874,0.0262369669009203,0.146131714822146,0.47285381694882,73.0431913125145,56.3313981919702,50.1763906421319,41.8872219192296,36.4431999773558,23.4535090494196,18.4147350672917,11.536986903008,6.51599206698862,0.00240636167630585,0.242106376038575,0.755487262285119
746,746,"high",0.272916948062008,0.361669464503088,0.0906856695684008,2,0.0587238089593776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660828946791263,0.101860619491004,0.427615588874752,0.0160175204739061,0.0284117254770552,0.104150878112184,0.626237484621845,77.5230549892888,58.2482147621815,54.3859355878264,47.2932553631135,32.7663106325855,22.5220414041313,17.87294530395,10.0753717946275,6.03412315256692,0.0126012095087331,0.208260005677687,0.77913878481358
747,747,"high",0.366823011621879,0.221244271851368,0.108012065583475,3,0.0501876735392464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521252773864828,0.156071154462465,0.180826078516599,0.0175943526090385,0.0274705914246308,0.0990077811516631,0.549830484945127,73.3909164598237,65.2826415101757,48.6925700600973,42.1291184642714,35.8356882703401,25.8780501674245,16.3944184850615,10.5859019496103,6.50363706437749,0.123477204177669,0.104415651550779,0.772107144271552
748,748,"high",0.372355395477732,0.394302212837232,0.0987834620553587,3,0.0505982891977402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504372869508483,0.141434446046361,0.394304687118783,0.017733182484169,0.0173227006115395,0.152084210376517,0.538969144265349,70.4319508906737,67.1905561131205,55.7758058230605,42.7085916533172,35.725713007707,22.416343860232,17.4200088330323,11.2448334826803,5.87611959351195,0.00495530262814837,0.276395388720994,0.718649308650858
749,749,"high",0.302623285059895,0.357113465992429,0.103130511238889,2,0.0526655143172493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539148044729221,0.159855089558087,0.257778192083921,0.0220671132280628,0.0168187230500138,0.139388612573615,0.546551807975121,71.8910177897932,62.2757083983723,49.7046246954736,39.602115778561,31.4850223767577,25.5014985530612,16.7687084004027,10.6121482560897,6.61990272556388,0.0803706331223298,0.308029858664277,0.611599508213393
750,750,"high",0.224243524191608,0.160144930140987,0.0959383042335309,2,0.0528768052424802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547807059000194,0.0811152000787941,0.339448598467571,0.0186854916272657,0.0212849316657756,0.342215478405622,0.640792023278763,72.0044300086314,62.2113865414086,51.9682666303452,42.4971678908696,35.0916969044055,24.2222425709182,18.5733059059479,11.2392393981939,6.13689437422074,0.100033821878352,0.15303109034282,0.746935087778828
751,751,"high",0.255049790515647,0.342759216277309,0.0921719649445862,1,0.0501530977644287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541969285152101,0.12762756914082,0.303448967640463,0.0164113353561545,0.0116195908136411,0.112376225469518,0.509834129806553,79.2834223591303,63.745637133104,53.2297943029122,45.1887374360668,30.484858849723,26.2089987330076,18.857372450964,11.5293904812394,6.0914434348488,0.0215745663866632,0.123102552165388,0.855322881447949
752,752,"high",0.329027529863462,0.35821631032356,0.102097218833086,1,0.0689742470952738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568217791956616,0.121088016364921,0.36560211364739,0.0210727435301645,0.0433614729740995,0.0635028338614081,0.53390828417027,71.1348038003508,60.0870051043291,52.9581452419306,40.2621670409863,32.3644870210849,25.0784516467416,17.1973027592238,11.5708557524329,6.87234551856704,0.0373326736458634,0.228479774970029,0.734187551384107
753,753,"high",0.305498531727701,0.353579121232583,0.103442987037264,2,0.0605703029765307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431093774444355,0.115676196180107,0.406940773126753,0.0205211203109959,0.0129095777045985,0.0940787356343141,0.649907989383651,65.4257950522089,66.8319205930431,50.8448086191525,40.3736873395775,36.1088765244743,25.113260164422,18.61564948597,11.2887913922192,6.00888753721767,0.0454154060164702,0.256821460042763,0.697763133940767
754,754,"high",0.279522141158154,0.570498682654717,0.105625009992129,3,0.0468541556089293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408246516562278,0.122002737623023,0.0817645755184634,0.0211216077625841,0.0149316159549958,0.0986973067587685,0.593728729468455,71.209923495637,63.3455121669164,55.1667449956995,41.1989333215024,35.460662142723,27.0982452091983,16.10315172764,11.7319879705559,5.95385842793443,0.00714945834624684,0.196145805204897,0.796704736448856
755,755,"high",0.280359884770747,0.3389975728258,0.102927790999576,2,0.0556377179163929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519687545334743,0.151959871523203,0.232404213416911,0.0203155246192524,0.0270984732984426,0.0759470528571299,0.527932756318339,73.4283712658511,61.7104657655935,54.008256882829,47.2577082386473,31.4354117544564,26.0554574097018,17.0727504134973,10.1724839663629,6.21514527842107,0.0344411587499753,0.2138386624497,0.751720178800325
756,756,"high",0.354584937776928,0.171429239835172,0.0969631143197516,2,0.0625975612140703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469707405244855,0.101692102215702,0.362551115575903,0.0169927545496194,0.036081335127517,0.0695892391519807,0.541622261394306,75.3500450929789,58.4678588476115,61.6256026490765,40.2058872369872,31.5002272559959,25.7360200184811,16.1812624331574,10.3091892337084,6.04078850653467,0.100174690527298,0.209624745137754,0.690200564334948
757,757,"high",0.407115875058591,0.389849007870885,0.0966141210259383,1,0.0581358968259714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774711848964631,0.109921525000944,0.260186371669617,0.0186826190931406,0.0161849243123659,0.0460662292290106,0.569321697320385,70.1854528500804,57.949127933508,55.0413569954297,45.0346727782167,31.5270643522161,25.3030844658489,17.9665962166694,11.1167538549465,5.62455500417075,0.0604313043383685,0.0788674134127394,0.860701282248892
758,758,"high",0.273535523210439,0.293095635983083,0.104913585132708,3,0.0500070076119907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570083260464823,0.125617301059756,0.16021417229284,0.021428631771787,0.0282494093614067,0.088871395768649,0.547151697266545,66.5079149460673,62.028269811808,53.6017103076363,44.657543988874,34.1562476855652,26.2280162997795,18.2841797973372,11.2688128874991,6.66905405681775,0.00187049977954578,0.155664741742977,0.842464758477478
759,759,"high",0.369593753330006,0.277283214205438,0.10385706994135,2,0.0438316542202078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457472074907032,0.151381192073371,0.156367573381512,0.0215072671606821,0.0182806136263151,0.140599846934998,0.537423961660943,65.3116037555595,57.5874366868558,48.3471313341341,41.0803191783111,34.9254261218628,26.4784022307811,17.7075515397431,11.1758220245237,5.9621839247027,0.0665931468022406,0.184188670703755,0.749218182494005
760,760,"high",0.30450764693424,0.596297935970148,0.105991282871331,1,0.0458331371300427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448746397319241,0.0940894554120414,0.259036411132405,0.0164991559637293,0.0227629308478784,0.14168598896027,0.520687708972116,64.3796132259641,58.6028353516738,52.7008100189015,41.5827992528318,31.6048525727894,25.5905203401597,18.5225162529313,11.9196886429293,6.03513967046858,0.0290003975524142,0.19551634293959,0.775483259507995
761,761,"high",0.220253860476257,0.477683211409737,0.0880164089042439,2,0.0430180201144515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701295148183606,0.164163758864819,0.433696097763933,0.0217801666346338,0.0204644898370054,0.0907452745376051,0.500972349299693,67.791912856715,61.8949101594873,54.7299078321797,47.1922632008326,34.4599713952059,27.6471686470339,17.0323830873393,10.6297429666134,5.92245220887727,0.0733076091857916,0.235863775744723,0.690828615069485
762,762,"high",0.356378023762299,0.426291964589554,0.097480677755081,1,0.0489325966784801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544395620860028,0.163227724446149,0.172384437316729,0.0158065911851604,0.0371374695180122,0.118392250397477,0.569281741730116,73.2295290459143,57.0441587827623,55.3162879140802,45.1734619982169,34.207961946484,25.2913112663633,17.6546732815205,10.005907848756,6.06889887315291,0.0450110902090112,0.296862943365313,0.658125966425676
763,763,"high",0.259679558697131,0.290983184900374,0.107683864004911,2,0.0514139715525517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530104861580539,0.168359184877115,0.58103488406672,0.0277519290606628,0.0411056290640483,0.162314774360173,0.506516675646804,76.1105797420792,63.1227518832427,57.2241592428861,39.9114702138377,31.9298727067992,28.4899290533502,16.4748729169946,10.752414831293,6.38482105389642,0.111239441709896,0.239578162901108,0.649182395388996
764,764,"high",0.276920989658295,0.476838699070947,0.0990296035207397,1,0.0510736450905904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425274409586863,0.181456788312009,0.2826078211725,0.0251699894313739,0.0558818946218019,0.112857149079289,0.536514313703584,72.0298120220307,60.6174869990085,50.4087496580159,43.8280503081062,33.1523752652102,26.1963435116641,17.667607294066,11.0187910523318,6.72851304916069,0.01900610085042,0.488798787988445,0.492195111161135
765,765,"high",0.325653489533664,0.262424161290958,0.0945429831540676,1,0.0470936383933855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652228507811841,0.148650043416641,0.258401904883929,0.0224259890251976,0.0194562541485121,0.108266463418656,0.474245759962892,66.0274283536881,64.5881195817435,51.600281035815,42.716548259594,33.3986071944622,25.6271837343572,16.843605127168,10.8796496979874,5.75457887093752,0.0170750744376826,0.378332432944214,0.604592492618103
766,766,"high",0.297933412963401,0.359374958138749,0.103955569212692,2,0.0494046451418496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442031894146238,0.175813180192815,0.311025964053927,0.022158621158378,0.0170754964283816,0.0996585902739249,0.53158252019905,68.5447867410951,62.4449421518321,49.176952471044,42.1233468089382,33.887510423993,24.5550513253215,18.5096036839675,9.9096434622224,5.7103214499498,0.21924043342967,0.191950621217931,0.5888089453524
767,767,"high",0.344349362213674,0.202228554836732,0.100643312134054,2,0.045131815552878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392414715669342,0.123977065477031,0.318836517329608,0.0204145183063325,0.0153255776702886,0.205875155337243,0.576689595611496,67.9307547531024,63.185446865002,54.5750087627804,39.7669103065706,31.56694937509,23.5020499978523,17.3991102129389,9.92899364891654,6.72442889891881,0.0820864219463153,0.108884140355658,0.809029437698027
768,768,"high",0.310502365679358,0.438084492755252,0.105570725080967,3,0.0478114185949897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379068351465189,0.133398387915646,0.322602235976834,0.0227986112369666,0.0198771521962049,0.141079570192778,0.596853672107641,71.3536566418435,59.742811343912,53.3668341641362,45.1081028347851,33.2493985398563,26.4263341747314,16.7780702169695,11.0923438051956,5.8652824933905,0.0456604333356862,0.499284853761075,0.455054712903239
769,769,"high",0.295727891544083,0.602414710195218,0.106942402157215,2,0.0446693827431101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551476197947012,0.118462892927811,0.237950970285531,0.0218795334563676,0.0130336933401639,0.143676956816898,0.467147461780457,74.1427441588145,65.7524703034974,48.567120229561,41.7571438363748,33.7889179173988,25.0316498040507,17.7237616467671,10.0448647755741,6.35454688137062,0.0497016752320763,0.231493105704158,0.718805219063766
770,770,"high",0.217254345043117,0.214529745013846,0.101110325204918,1,0.0563063655261685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040347248242025,0.114991454728294,0.439309528918501,0.0192141541718652,0.0351107449117531,0.145455589888676,0.601974806091063,73.1780515668944,60.8279241159096,50.5850747877732,44.7245309062057,33.6910219614493,25.7631245691436,18.1233330473942,11.1185131688107,6.09292874103669,0.183795938017529,0.346169109257075,0.470034952725396
771,771,"high",0.326782502127987,0.338103442487212,0.102211136250232,3,0.0528707101010268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463472920777067,0.146912000518579,0.356925613807777,0.0212905460838015,0.0185634990031793,0.0725692625211258,0.542632113287908,72.154241413347,60.8054937677423,50.7723225276858,43.810240932075,33.0539313640123,25.6408498339718,18.4744665472565,10.8530196896725,6.58258341431238,0.0994650731393912,0.19710615576557,0.703428771095039
772,772,"high",0.193915971685519,0.235806586034788,0.0960198000279175,2,0.0501797444494109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524258062971462,0.138684764738637,0.388784085579627,0.0231783890791871,0.0205800428124512,0.144783702422343,0.444649152916671,72.3779929091316,60.8602381386821,51.9779939950075,43.9029516046923,33.7485915855318,25.2300694473327,17.464868621264,10.2694648494047,5.92462739300341,0.137917550447418,0.220316721545512,0.64176572800707
773,773,"high",0.424360401786562,0.236091278042788,0.101931576176611,2,0.0503440315059072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678114892192944,0.119082983782607,0.262052651537404,0.0169950798555322,0.0201788832079246,0.326152318583786,0.50244866919525,64.0620021402217,59.583291721429,52.398632072651,44.442112285904,32.2291621228787,23.5995424150665,18.0286773804175,11.1686045337474,6.35296892977687,0.212694692919561,0.297951692971262,0.489353614109177
774,774,"high",0.188106227509153,0.436985634460057,0.0988458581569496,2,0.0561416492305096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461142519181493,0.11557461454972,0.283201078191083,0.0253207211787941,0.0210334461503052,0.303007691235649,0.493204588094506,76.4157061479713,68.5132942142095,51.1834807351003,43.5135586007253,33.0085487072567,27.0111673337123,17.2732009500903,11.4223525918071,6.36032625586737,0.026046755906954,0.236152556802266,0.73780068729078
775,775,"high",0.364219798696554,0.539079704511798,0.0956581478100711,2,0.0459018903593891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337320094384406,0.0991295123344006,0.42601405638964,0.0210171120987605,0.0246310174726638,0.122241839571709,0.494321232378015,72.5681530722978,64.7354533385538,50.8845422140362,43.034569805332,32.9109259784231,27.111174307307,17.6385451654492,10.9847294520315,6.14098837497673,0.184192855441331,0.126401563774006,0.689405580784663
776,776,"high",0.279827004957938,0.213232435166915,0.103510073787261,3,0.050298272618037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484095280824462,0.148340145735477,0.180256861961426,0.0233530929802088,0.0303289984587169,0.0914329536240748,0.568165629742809,67.0262285055278,58.1609641777993,49.2912924523904,44.2940846891143,34.5530200482095,23.7322809282003,18.5806180751797,10.5568267313789,5.99716487683699,0.025787391893827,0.25124606780545,0.722966540300723
777,777,"high",0.285671795205782,0.256842038717015,0.100574100151344,1,0.051875267166302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283417255349533,0.106677467069082,0.170675321520782,0.0246997810463699,0.021722580488503,0.0995028374483339,0.61265223303077,69.0696392610544,62.4227598107366,48.9283231472597,41.6292271305337,35.3151148158568,25.9178412008069,17.248102790967,10.5560713382745,5.94457180742835,0.0116526586815802,0.322340790661045,0.666006550657374
778,778,"high",0.266186228893823,0.196175806673521,0.103826809856362,2,0.0509912902247691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279792525189419,0.0953270622218603,0.0572728526783613,0.0246182111273102,0.0301792795379979,0.226123745491413,0.586900166457011,73.0758721172363,60.6301357223443,53.626878812088,45.0210914490581,33.4493422800153,25.0389858098288,16.9501893590937,11.0530332774631,5.39920165982847,0.0869324710420663,0.148180735668131,0.764886793289803
779,779,"high",0.329550262317312,0.145625975446083,0.100168209369178,3,0.0497960299141241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442350465455662,0.104574611736907,0.304404211541264,0.0227015080455139,0.0276936718817344,0.124973652487541,0.4912153134014,68.0092334447139,63.3131145077147,55.9472901707538,40.456983654873,32.3119066302489,28.3208887331213,18.6382706581741,11.4641257019849,5.80770740168943,0.175525008495467,0.173273124177469,0.651201867327064
780,780,"high",0.30227503114599,0.241828521357452,0.0995657094565043,2,0.0493628693907032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582903870017368,0.132228676590065,0.30726120463657,0.015107795543502,0.0316766510235025,0.0775277116147777,0.559099235144382,66.1958693244031,64.8807487724116,51.7449850272939,40.4684718890835,33.5159608446985,25.4669579509102,17.5834301782208,11.4777634822791,6.55515271577289,0.0184462008796547,0.388900131918708,0.592653667201637
781,781,"high",0.327618895757857,0.053979160918926,0.0973753058464457,2,0.0459330262254824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711011859899148,0.106571364775251,0.497282919318464,0.0154803892812479,0.0179545469737933,0.17153397677937,0.483036647304177,70.8954583489578,60.5554514627755,56.1017167581793,41.8651655774048,32.166055258984,25.0619423817928,15.79040556582,11.5597289347626,6.08673825163185,0.0155164179061908,0.325436296434725,0.659047285659084
782,782,"high",0.359669325282659,0.365506242300075,0.0975734261584427,2,0.0540091728527707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487044362314275,0.0958831686084494,0.550969663501521,0.0217826369431319,0.024939914883563,0.0633108600098393,0.568827847142392,68.7229564247334,58.0400324889584,53.1713670173458,43.6622227266936,35.4407621129907,25.1668215047555,18.4406679539985,10.6531723562646,5.64203368356757,0.0398115668623626,0.177634190148056,0.782554242989582
783,783,"high",0.246179548307349,0.416608618593093,0.094511716362482,1,0.0515864263841321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518566823569144,0.163529770415682,0.172722354534957,0.0193916581325277,0.0264886049658281,0.0694641543519032,0.507199836830783,64.7334890042562,62.8736493831593,54.4043910054946,43.5957208422563,30.7246875486592,27.1074863413387,19.2077727173946,10.1504153829224,6.15342089558388,0.0879063437369689,0.36276844019603,0.549325216067001
784,784,"high",0.314706152702162,0.31881358249683,0.0901450065311863,2,0.0454568472452999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510492453242819,0.12164650232456,0.539754166259607,0.0232227035440683,0.0232906063377492,0.213279791382929,0.496324205422774,70.8264382380251,63.9696869731252,47.9266259271661,45.7363346545139,33.4589050895369,24.7298340305078,17.5106552058109,10.8301458231731,5.69506390312685,0.144068496610198,0.335440577683347,0.520490925706455
785,785,"high",0.208676091280635,0.575991282477933,0.0920506666370868,2,0.0537580119852765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674717638598105,0.0944567278282286,0.45244901721793,0.0252316971782752,0.020788412043994,0.0409308316328763,0.5696134055072,73.2507420546174,59.1823562633946,50.637968617509,48.0062816587393,33.111608316482,24.2929138250433,18.2921463316266,10.2399681746103,5.99797134736639,0.0232473372250728,0.0959710167797902,0.880781645995137
786,786,"high",0.379414314112379,0.188316690160546,0.104329596423001,1,0.0541474059729077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416449136318117,0.159031377845388,0.253971574224683,0.0213693609286819,0.0223572560767693,0.157550563629585,0.559536089193767,70.6322762816768,61.4045311317238,50.924658380215,42.226828270599,30.915271528361,23.6874734030027,18.0611350294496,10.6877992199045,5.91790744344049,0.0275560077733068,0.112387695538525,0.860056296688168
787,787,"high",0.268739434284345,0.222467600144665,0.0936070132213958,1,0.0523590463886275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625484821426868,0.144883861981358,0.606502561152382,0.0195559147430267,0.0167359760448576,0.135542563720224,0.538422495659099,68.3600210497962,65.9497213432941,49.3479328473857,46.847922781717,33.7257894823534,27.6731084559133,16.4151907787243,10.54789622851,5.78819243953868,0.0249454217010518,0.212255567790127,0.762799010508821
788,788,"high",0.262467674220332,0.443358438997435,0.10528631825555,3,0.0455860951197297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557678642886611,0.154890763812191,0.32137183021205,0.0220548827243548,0.0289984847054801,0.193474796740366,0.488734315288489,70.7260776890075,60.1624255747133,50.4543992122796,39.2555339454963,34.6417859899408,26.8423553669532,18.3130365162604,11.1437943370638,6.08616117283216,0.038241203589946,0.202302215821525,0.759456580588529
789,789,"high",0.222232692097746,0.154683190073169,0.101572704491218,2,0.0448479878174524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555117704556669,0.0701475534737012,0.320168910093972,0.0186022719012356,0.0199767435660803,0.157266666696927,0.644000701032921,73.1028591706086,59.7584380978965,51.5911190146743,43.3001007074859,34.1388426224581,25.6247810501958,17.4847202342496,10.4697680794054,5.83178613808786,0.0147813971800164,0.190329123816261,0.794889479003722
790,790,"high",0.226220063985817,0.503756885306713,0.0980420589530533,2,0.0417259165587795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489468360521938,0.117158828816773,0.453181202301414,0.0230360884410484,0.0238738553646668,0.0747644240367028,0.552304256682665,69.6170233177492,66.0417365260652,49.6842117368579,44.2164554768188,33.4332546700983,26.0674286245353,18.3378302245668,11.0905468960733,5.68087593289814,0.0384940185064102,0.307629873735698,0.653876107757892
